region,year,gender,age_group,im,outcome,af_entire_1
Canada,2014,w,35-64,_57,Morbidity,0.5551403915231525
Canada,2014,w,35-64,_62,Morbidity,0.5551403915231525
Canada,2014,w,35-64,_63,Morbidity,0.12789002525465365
Canada,2014,w,35-64,_12,Mortality,0.014361340431150223
Canada,2014,w,35-64,_23,Mortality,0.03500058813284265
Canada,2014,w,35-64,_24,Mortality,0.2085966295439606
Canada,2014,w,35-64,_25,Mortality,0.03351236374395059
Canada,2014,w,35-64,_27,Mortality,0.10262770858211871
Canada,2014,w,35-64,_31,Mortality,-0.16348621548280912
Canada,2014,w,35-64,_51,Mortality,0.061531504545721885
Canada,2014,w,35-64,_52,Mortality,0.07182574101404794
Canada,2014,w,35-64,_55,Mortality,0.18523589338411794
Canada,2014,w,35-64,_56,Mortality,-0.1409916851868832
Canada,2014,w,35-64,_57,Mortality,0.6677054088103763
Canada,2014,w,35-64,_62,Mortality,0.6677054088103763
Canada,2014,w,35-64,_63,Mortality,0.12789002525465365
Canada,2014,w,35-64,_11,Morbidity,0.18543297769567585
Canada,2014,w,35-64,_13,Morbidity,0.044560302521421784
Canada,2014,w,35-64,_21,Morbidity,0.2581438552707656
Canada,2014,w,35-64,_22,Morbidity,0.3158801305731773
Canada,2014,w,35-64,_26,Morbidity,0.1576836501450962
Canada,2014,w,35-64,_44,Morbidity,0.12131864437685505
Canada,2014,w,35-64,_45,Morbidity,0.12131864437685505
Canada,2014,w,35-64,_46,Morbidity,0.12131864437685505
Canada,2014,w,35-64,_47,Morbidity,0.12131864437685505
Canada,2014,w,35-64,_54,Morbidity,0.055519896406829555
Canada,2014,w,35-64,_64,Morbidity,0.290545720148672
Canada,2014,w,35-64,_71,Morbidity,0.11445071859859879
Canada,2014,w,35-64,_81,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_82,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_83,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_84,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_85,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_86,Morbidity,0.11309051284185616
Canada,2014,w,35-64,_91,Morbidity,0.14208134398280112
Canada,2014,w,35-64,_92,Morbidity,0.14208134398280112
Canada,2014,w,35-64,_93,Morbidity,0.14208134398280112
Canada,2014,w,35-64,_94,Morbidity,0.14208134398280112
Canada,2014,w,35-64,_95,Morbidity,0.14208134398280112
Canada,2014,w,35-64,_11,Mortality,0.18543297769567585
Canada,2014,w,35-64,_13,Mortality,0.044560302521421784
Canada,2014,w,35-64,_21,Mortality,0.2581438552707656
Canada,2014,w,35-64,_22,Mortality,0.3158801305731773
Canada,2014,w,35-64,_26,Mortality,0.1576836501450962
Canada,2014,w,35-64,_44,Mortality,0.12131864437685505
Canada,2014,w,35-64,_45,Mortality,0.12131864437685505
Canada,2014,w,35-64,_46,Mortality,0.12131864437685505
Canada,2014,w,35-64,_47,Mortality,0.12131864437685505
Canada,2014,w,35-64,_54,Mortality,0.055519896406829555
Canada,2014,w,35-64,_64,Mortality,0.290545720148672
Canada,2014,w,35-64,_71,Mortality,0.11445071859859879
Canada,2014,w,35-64,_81,Mortality,0.11309051284185616
Canada,2014,w,35-64,_82,Mortality,0.11309051284185616
Canada,2014,w,35-64,_83,Mortality,0.11309051284185616
Canada,2014,w,35-64,_84,Mortality,0.11309051284185616
Canada,2014,w,35-64,_85,Mortality,0.11309051284185616
Canada,2014,w,35-64,_86,Mortality,0.11309051284185616
Canada,2014,w,35-64,_91,Mortality,0.14208134398280112
Canada,2014,w,35-64,_92,Mortality,0.14208134398280112
Canada,2014,w,35-64,_93,Mortality,0.14208134398280112
Canada,2014,w,35-64,_94,Mortality,0.14208134398280112
Canada,2014,w,35-64,_95,Mortality,0.14208134398280112
Canada,2015,m,35-64,_12,Morbidity,0.05613616112292216
Canada,2015,m,35-64,_23,Morbidity,0.255654876042791
Canada,2015,m,35-64,_24,Morbidity,0.19858742291035855
Canada,2015,m,35-64,_25,Morbidity,0.10630732943042459
Canada,2015,m,35-64,_31,Morbidity,0.03753895462279798
Canada,2015,m,35-64,_51,Morbidity,0.21999446253704355
Canada,2015,m,35-64,_52,Morbidity,0.03342102740309849
Canada,2015,m,35-64,_55,Morbidity,0.21295895492489003
Canada,2015,m,35-64,_56,Morbidity,-0.002490240001973249
Canada,2015,m,35-64,_57,Morbidity,0.5015363419896355
Canada,2015,m,35-64,_62,Morbidity,0.5015363419896355
Canada,2015,m,35-64,_63,Morbidity,0.38250857274259875
Canada,2015,m,35-64,_12,Mortality,0.05613616112292216
Canada,2015,m,35-64,_23,Mortality,0.255654876042791
Canada,2015,m,35-64,_24,Mortality,0.19858742291035855
Canada,2015,m,35-64,_25,Mortality,0.10630732943042459
Canada,2015,m,35-64,_31,Mortality,0.03753895462279798
Canada,2015,m,35-64,_51,Mortality,0.21999446253704355
Canada,2015,m,35-64,_52,Mortality,0.0785399246513638
Canada,2015,m,35-64,_55,Mortality,0.19460404504895126
Canada,2015,m,35-64,_56,Mortality,0.004791069186396766
Canada,2015,m,35-64,_57,Mortality,0.7109288047753017
Canada,2015,m,35-64,_62,Mortality,0.7109288047753017
Canada,2015,m,35-64,_63,Mortality,0.38250857274259875
Canada,2015,m,35-64,_11,Morbidity,0.4468198669983687
Canada,2015,m,35-64,_13,Morbidity,0.11170764679059797
Canada,2015,m,35-64,_21,Morbidity,0.5324307863778771
Canada,2015,m,35-64,_22,Morbidity,0.5499648991624688
Canada,2015,m,35-64,_26,Morbidity,0.33069087364203403
Canada,2015,m,35-64,_44,Morbidity,0.30016812120345704
Canada,2015,m,35-64,_45,Morbidity,0.30016812120345704
Canada,2015,m,35-64,_46,Morbidity,0.30016812120345704
Canada,2015,m,35-64,_47,Morbidity,0.30016812120345704
Canada,2015,m,35-64,_54,Morbidity,0.13665082535884351
Canada,2015,m,35-64,_64,Morbidity,0.4903835102241666
Canada,2015,m,35-64,_71,Morbidity,0.23023664584702247
Canada,2015,m,35-64,_81,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_82,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_83,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_84,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_85,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_86,Morbidity,0.22805561435718694
Canada,2015,m,35-64,_91,Morbidity,0.27335081380918896
Canada,2015,m,35-64,_92,Morbidity,0.27335081380918896
Canada,2015,m,35-64,_93,Morbidity,0.27335081380918896
Canada,2015,m,35-64,_94,Morbidity,0.27335081380918896
Canada,2015,m,35-64,_95,Morbidity,0.27335081380918896
Canada,2015,m,35-64,_11,Mortality,0.4468198669983687
Canada,2015,m,35-64,_13,Mortality,0.11170764679059797
Canada,2015,m,35-64,_21,Mortality,0.5324307863778771
Canada,2015,m,35-64,_22,Mortality,0.5499648991624688
Canada,2015,m,35-64,_26,Mortality,0.33069087364203403
Canada,2015,m,35-64,_44,Mortality,0.30016812120345704
Canada,2015,m,35-64,_45,Mortality,0.30016812120345704
Canada,2015,m,35-64,_46,Mortality,0.30016812120345704
Canada,2015,m,35-64,_47,Mortality,0.30016812120345704
Canada,2015,m,35-64,_54,Mortality,0.13665082535884351
Canada,2015,m,35-64,_64,Mortality,0.4903835102241666
Canada,2015,m,35-64,_71,Mortality,0.23023664584702247
Canada,2015,m,35-64,_81,Mortality,0.22805561435718694
Canada,2015,m,35-64,_82,Mortality,0.22805561435718694
Canada,2015,m,35-64,_83,Mortality,0.22805561435718694
Canada,2015,m,35-64,_84,Mortality,0.22805561435718694
Canada,2015,m,35-64,_85,Mortality,0.22805561435718694
Canada,2015,m,35-64,_86,Mortality,0.22805561435718694
Canada,2015,m,35-64,_91,Mortality,0.27335081380918896
Canada,2015,m,35-64,_92,Mortality,0.27335081380918896
Canada,2015,m,35-64,_93,Mortality,0.27335081380918896
Canada,2015,m,35-64,_94,Mortality,0.27335081380918896
Canada,2015,m,35-64,_95,Mortality,0.27335081380918896
Canada,2015,w,35-64,_12,Morbidity,0.015060628828110595
Canada,2015,w,35-64,_23,Morbidity,0.03544982082698655
Canada,2015,w,35-64,_24,Morbidity,0.20912801789138222
Canada,2015,w,35-64,_25,Morbidity,0.03379815500313344
Canada,2015,w,35-64,_27,Morbidity,0.10436263836905975
Canada,2015,w,35-64,_31,Morbidity,-0.1641887153640445
Canada,2015,w,35-64,_51,Morbidity,0.06345891140261332
Canada,2015,w,35-64,_52,Morbidity,-0.1947215131273907
Canada,2015,w,35-64,_55,Morbidity,-0.11113397571019552
Canada,2015,w,35-64,_56,Morbidity,-0.07386414230933865
Canada,2015,w,35-64,_57,Morbidity,0.5574799388736978
Canada,2015,w,35-64,_62,Morbidity,0.5574799388736978
Canada,2015,w,35-64,_63,Morbidity,0.13054881623503248
Canada,2015,w,35-64,_12,Mortality,0.015060628828110595
Canada,2015,w,35-64,_23,Mortality,0.03544982082698655
Canada,2015,w,35-64,_24,Mortality,0.20912801789138222
Canada,2015,w,35-64,_25,Mortality,0.03379815500313344
Canada,2015,w,35-64,_27,Mortality,0.10436263836905975
Canada,2015,w,35-64,_31,Mortality,-0.1641887153640445
Canada,2015,w,35-64,_51,Mortality,0.06345891140261332
Canada,2015,w,35-64,_52,Mortality,0.07414653537908919
Canada,2015,w,35-64,_55,Mortality,0.18764850507811626
Canada,2015,w,35-64,_56,Mortality,-0.13945659530080048
Canada,2015,w,35-64,_57,Mortality,0.6707944638698409
Canada,2015,w,35-64,_62,Mortality,0.6707944638698409
Canada,2015,w,35-64,_63,Mortality,0.13054881623503248
Canada,2015,w,35-64,_11,Morbidity,0.18892886834293043
Canada,2015,w,35-64,_13,Morbidity,0.04531795419094997
Canada,2015,w,35-64,_21,Morbidity,0.2622156950918109
Canada,2015,w,35-64,_22,Morbidity,0.3195059100665624
Canada,2015,w,35-64,_26,Morbidity,0.15987959650462044
Canada,2015,w,35-64,_44,Morbidity,0.12350681886140105
Canada,2015,w,35-64,_45,Morbidity,0.12350681886140105
Canada,2015,w,35-64,_46,Morbidity,0.12350681886140105
Canada,2015,w,35-64,_47,Morbidity,0.12350681886140105
Canada,2015,w,35-64,_54,Morbidity,0.056443031812337285
Canada,2015,w,35-64,_64,Morbidity,0.29304948796074315
Canada,2015,w,35-64,_71,Morbidity,0.11467655551550006
Canada,2015,w,35-64,_81,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_82,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_83,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_84,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_85,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_86,Morbidity,0.11332505575829971
Canada,2015,w,35-64,_91,Morbidity,0.14213584846260155
Canada,2015,w,35-64,_92,Morbidity,0.14213584846260155
Canada,2015,w,35-64,_93,Morbidity,0.14213584846260155
Canada,2015,w,35-64,_94,Morbidity,0.14213584846260155
Canada,2015,w,35-64,_95,Morbidity,0.14213584846260155
Canada,2015,w,35-64,_11,Mortality,0.18892886834293043
Canada,2015,w,35-64,_13,Mortality,0.04531795419094997
Canada,2015,w,35-64,_21,Mortality,0.2622156950918109
Canada,2015,w,35-64,_22,Mortality,0.3195059100665624
Canada,2015,w,35-64,_26,Mortality,0.15987959650462044
Canada,2015,w,35-64,_44,Mortality,0.12350681886140105
Canada,2015,w,35-64,_45,Mortality,0.12350681886140105
Canada,2015,w,35-64,_46,Mortality,0.12350681886140105
Canada,2015,w,35-64,_47,Mortality,0.12350681886140105
Canada,2015,w,35-64,_54,Mortality,0.056443031812337285
Canada,2015,w,35-64,_64,Mortality,0.29304948796074315
Canada,2015,w,35-64,_71,Mortality,0.11467655551550006
Canada,2015,w,35-64,_81,Mortality,0.11332505575829971
Canada,2015,w,35-64,_82,Mortality,0.11332505575829971
Canada,2015,w,35-64,_83,Mortality,0.11332505575829971
Canada,2015,w,35-64,_84,Mortality,0.11332505575829971
Canada,2015,w,35-64,_85,Mortality,0.11332505575829971
Canada,2015,w,35-64,_86,Mortality,0.11332505575829971
Canada,2015,w,35-64,_91,Mortality,0.14213584846260155
Canada,2015,w,35-64,_92,Mortality,0.14213584846260155
Canada,2015,w,35-64,_93,Mortality,0.14213584846260155
Canada,2015,w,35-64,_94,Mortality,0.14213584846260155
Canada,2015,w,35-64,_95,Mortality,0.14213584846260155
Canada,2016,m,35-64,_12,Morbidity,0.0551004172375152
Canada,2016,m,35-64,_23,Morbidity,0.2532942288790346
Canada,2016,m,35-64,_24,Morbidity,0.19670529061397207
Canada,2016,m,35-64,_25,Morbidity,0.1051924067261202
Canada,2016,m,35-64,_31,Morbidity,0.03706040882408329
Canada,2016,m,35-64,_51,Morbidity,0.21837182407741998
Canada,2016,m,35-64,_52,Morbidity,0.03301645530283659
Canada,2016,m,35-64,_55,Morbidity,0.21077474824332054
Canada,2016,m,35-64,_56,Morbidity,-0.0036949390749201156
Canada,2016,m,35-64,_57,Morbidity,0.4978927442230026
Canada,2016,m,35-64,_62,Morbidity,0.4978927442230026
Canada,2016,m,35-64,_63,Morbidity,0.37922474481801194
Canada,2016,m,35-64,_12,Mortality,0.0551004172375152
Canada,2016,m,35-64,_23,Mortality,0.2532942288790346
Canada,2016,m,35-64,_24,Mortality,0.19670529061397207
Canada,2016,m,35-64,_25,Mortality,0.1051924067261202
Canada,2016,m,35-64,_31,Mortality,0.03706040882408329
Canada,2016,m,35-64,_51,Mortality,0.21837182407741998
Canada,2016,m,35-64,_52,Mortality,0.07768116165614362
Canada,2016,m,35-64,_55,Mortality,0.19259093154263293
Canada,2016,m,35-64,_56,Mortality,0.0034637330006278147
Canada,2016,m,35-64,_57,Mortality,0.7071203742029123
Canada,2016,m,35-64,_62,Mortality,0.7071203742029123
Canada,2016,m,35-64,_63,Mortality,0.37922474481801194
Canada,2016,m,35-64,_11,Morbidity,0.44283439924760737
Canada,2016,m,35-64,_13,Morbidity,0.11044736760417238
Canada,2016,m,35-64,_21,Morbidity,0.5285594191997908
Canada,2016,m,35-64,_22,Morbidity,0.5467251048882087
Canada,2016,m,35-64,_26,Morbidity,0.3276693954596296
Canada,2016,m,35-64,_44,Morbidity,0.2971231702546849
Canada,2016,m,35-64,_45,Morbidity,0.2971231702546849
Canada,2016,m,35-64,_46,Morbidity,0.2971231702546849
Canada,2016,m,35-64,_47,Morbidity,0.2971231702546849
Canada,2016,m,35-64,_54,Morbidity,0.13512875506566766
Canada,2016,m,35-64,_64,Morbidity,0.48653382368341147
Canada,2016,m,35-64,_71,Morbidity,0.22753742458804294
Canada,2016,m,35-64,_81,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_82,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_83,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_84,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_85,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_86,Morbidity,0.22537818336238008
Canada,2016,m,35-64,_91,Morbidity,0.2702545602069257
Canada,2016,m,35-64,_92,Morbidity,0.2702545602069257
Canada,2016,m,35-64,_93,Morbidity,0.2702545602069257
Canada,2016,m,35-64,_94,Morbidity,0.2702545602069257
Canada,2016,m,35-64,_95,Morbidity,0.2702545602069257
Canada,2016,m,35-64,_11,Mortality,0.44283439924760737
Canada,2016,m,35-64,_13,Mortality,0.11044736760417238
Canada,2016,m,35-64,_21,Mortality,0.5285594191997908
Canada,2016,m,35-64,_22,Mortality,0.5467251048882087
Canada,2016,m,35-64,_26,Mortality,0.3276693954596296
Canada,2016,m,35-64,_44,Mortality,0.2971231702546849
Canada,2016,m,35-64,_45,Mortality,0.2971231702546849
Canada,2016,m,35-64,_46,Mortality,0.2971231702546849
Canada,2016,m,35-64,_47,Mortality,0.2971231702546849
Canada,2016,m,35-64,_54,Mortality,0.13512875506566766
Canada,2016,m,35-64,_64,Mortality,0.48653382368341147
Canada,2016,m,35-64,_71,Mortality,0.22753742458804294
Canada,2016,m,35-64,_81,Mortality,0.22537818336238008
Canada,2016,m,35-64,_82,Mortality,0.22537818336238008
Canada,2016,m,35-64,_83,Mortality,0.22537818336238008
Canada,2016,m,35-64,_84,Mortality,0.22537818336238008
Canada,2016,m,35-64,_85,Mortality,0.22537818336238008
Canada,2016,m,35-64,_86,Mortality,0.22537818336238008
Canada,2016,m,35-64,_91,Mortality,0.2702545602069257
Canada,2016,m,35-64,_92,Mortality,0.2702545602069257
Canada,2016,m,35-64,_93,Mortality,0.2702545602069257
Canada,2016,m,35-64,_94,Mortality,0.2702545602069257
Canada,2016,m,35-64,_95,Mortality,0.2702545602069257
Canada,2016,w,35-64,_12,Morbidity,0.015010626369875206
Canada,2016,w,35-64,_23,Morbidity,0.03528014559986712
Canada,2016,w,35-64,_24,Morbidity,0.20779546126928844
Canada,2016,w,35-64,_25,Morbidity,0.03359271723555786
Canada,2016,w,35-64,_27,Morbidity,0.10399275117685713
Canada,2016,w,35-64,_31,Morbidity,-0.16359966284161237
Canada,2016,w,35-64,_51,Morbidity,0.06321000484726283
Canada,2016,w,35-64,_52,Morbidity,-0.19573278917580875
Canada,2016,w,35-64,_55,Morbidity,-0.1109904865809064
Canada,2016,w,35-64,_56,Morbidity,-0.07411203184812243
Canada,2016,w,35-64,_57,Morbidity,0.5561495912822251
Canada,2016,w,35-64,_62,Morbidity,0.5561495912822251
Canada,2016,w,35-64,_63,Morbidity,0.12936002255086318
Canada,2016,w,35-64,_12,Mortality,0.015010626369875206
Canada,2016,w,35-64,_23,Mortality,0.03528014559986712
Canada,2016,w,35-64,_24,Mortality,0.20779546126928844
Canada,2016,w,35-64,_25,Mortality,0.03359271723555786
Canada,2016,w,35-64,_27,Mortality,0.10399275117685713
Canada,2016,w,35-64,_31,Mortality,-0.16359966284161237
Canada,2016,w,35-64,_51,Mortality,0.06321000484726283
Canada,2016,w,35-64,_52,Mortality,0.07318216283064284
Canada,2016,w,35-64,_55,Mortality,0.1868710595951234
Canada,2016,w,35-64,_56,Mortality,-0.1400878519575769
Canada,2016,w,35-64,_57,Mortality,0.6697447835902173
Canada,2016,w,35-64,_62,Mortality,0.6697447835902173
Canada,2016,w,35-64,_63,Mortality,0.12936002255086318
Canada,2016,w,35-64,_11,Morbidity,0.188364137347101
Canada,2016,w,35-64,_13,Morbidity,0.045155670933970306
Canada,2016,w,35-64,_21,Morbidity,0.2614239636574572
Canada,2016,w,35-64,_22,Morbidity,0.3186239501403159
Canada,2016,w,35-64,_26,Morbidity,0.1592655057073497
Canada,2016,w,35-64,_44,Morbidity,0.12310437533504588
Canada,2016,w,35-64,_45,Morbidity,0.12310437533504588
Canada,2016,w,35-64,_46,Morbidity,0.12310437533504588
Canada,2016,w,35-64,_47,Morbidity,0.12310437533504588
Canada,2016,w,35-64,_54,Morbidity,0.05623557181184293
Canada,2016,w,35-64,_64,Morbidity,0.29174652451610167
Canada,2016,w,35-64,_71,Morbidity,0.11276918707314551
Canada,2016,w,35-64,_81,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_82,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_83,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_84,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_85,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_86,Morbidity,0.11144825053653704
Canada,2016,w,35-64,_91,Morbidity,0.1396290780333489
Canada,2016,w,35-64,_92,Morbidity,0.1396290780333489
Canada,2016,w,35-64,_93,Morbidity,0.1396290780333489
Canada,2016,w,35-64,_94,Morbidity,0.1396290780333489
Canada,2016,w,35-64,_95,Morbidity,0.1396290780333489
Canada,2016,w,35-64,_11,Mortality,0.188364137347101
Canada,2016,w,35-64,_13,Mortality,0.045155670933970306
Canada,2016,w,35-64,_21,Mortality,0.2614239636574572
Canada,2016,w,35-64,_22,Mortality,0.3186239501403159
Canada,2016,w,35-64,_26,Mortality,0.1592655057073497
Canada,2016,w,35-64,_44,Mortality,0.12310437533504588
Canada,2016,w,35-64,_45,Mortality,0.12310437533504588
Canada,2016,w,35-64,_46,Mortality,0.12310437533504588
Canada,2016,w,35-64,_47,Mortality,0.12310437533504588
Canada,2016,w,35-64,_54,Mortality,0.05623557181184293
Canada,2016,w,35-64,_64,Mortality,0.29174652451610167
Canada,2016,w,35-64,_71,Mortality,0.11276918707314551
Canada,2016,w,35-64,_81,Mortality,0.11144825053653704
Canada,2016,w,35-64,_82,Mortality,0.11144825053653704
Canada,2016,w,35-64,_83,Mortality,0.11144825053653704
Canada,2016,w,35-64,_84,Mortality,0.11144825053653704
Canada,2016,w,35-64,_85,Mortality,0.11144825053653704
Canada,2016,w,35-64,_86,Mortality,0.11144825053653704
Canada,2016,w,35-64,_91,Mortality,0.1396290780333489
Canada,2016,w,35-64,_92,Mortality,0.1396290780333489
Canada,2016,w,35-64,_93,Mortality,0.1396290780333489
Canada,2016,w,35-64,_94,Mortality,0.1396290780333489
Canada,2016,w,35-64,_95,Mortality,0.1396290780333489
Canada,2007,m,65+,_12,Morbidity,0.04768628460110499
Canada,2007,m,65+,_23,Morbidity,0.285908562931816
Canada,2007,m,65+,_24,Morbidity,0.20812559951317705
Canada,2007,m,65+,_25,Morbidity,0.13023103145386392
Canada,2007,m,65+,_31,Morbidity,0.0467696863554206
Canada,2007,m,65+,_51,Morbidity,0.20209145810922902
Canada,2007,m,65+,_52,Morbidity,0.017375371991044653
Canada,2007,m,65+,_55,Morbidity,0.21027421105331806
Canada,2007,m,65+,_56,Morbidity,-0.016470251538012716
Canada,2007,m,65+,_57,Morbidity,0.5146721786774389
Canada,2007,m,65+,_62,Morbidity,0.5146721786774389
Canada,2007,m,65+,_63,Morbidity,0.38974927405097065
Canada,2007,m,65+,_12,Mortality,0.04768628460110499
Canada,2007,m,65+,_23,Mortality,0.285908562931816
Canada,2007,m,65+,_24,Mortality,0.20812559951317705
Canada,2007,m,65+,_25,Mortality,0.13023103145386392
Canada,2007,m,65+,_31,Mortality,0.0467696863554206
Canada,2007,m,65+,_51,Mortality,0.20209145810922902
Canada,2007,m,65+,_52,Mortality,0.08739524233987553
Canada,2007,m,65+,_55,Mortality,0.19432790761155863
Canada,2007,m,65+,_56,Mortality,-0.010166922333144627
Canada,2007,m,65+,_57,Mortality,0.6947147617804124
Canada,2007,m,65+,_62,Mortality,0.6947147617804124
Canada,2007,m,65+,_63,Mortality,0.38974927405097065
Canada,2007,m,65+,_11,Morbidity,0.40954854727809253
Canada,2007,m,65+,_13,Morbidity,0.09902985082587726
Canada,2007,m,65+,_21,Morbidity,0.49856408586166917
Canada,2007,m,65+,_22,Morbidity,0.5191744496993418
Canada,2007,m,65+,_26,Morbidity,0.3078832619281335
Canada,2007,m,65+,_44,Morbidity,0.2708321241464839
Canada,2007,m,65+,_45,Morbidity,0.2708321241464839
Canada,2007,m,65+,_46,Morbidity,0.2708321241464839
Canada,2007,m,65+,_47,Morbidity,0.2708321241464839
Canada,2007,m,65+,_54,Morbidity,0.12206500958515049
Canada,2007,m,65+,_64,Morbidity,0.48187285146231934
Canada,2007,m,65+,_71,Morbidity,0.18421725813030662
